,17-Jan,17-Feb,17-Mar,17-Apr,17-May,17-Jun,17-Jul,17-Aug,17-Sep,17-Oct,17-Nov,18-Jan,18-Feb,18-Mar,18-Apr,18-May,18-Jun,18-Jul,18-Aug,18-Sep,18-Oct,18-Nov,18-Dec,19-Jan,19-Feb,19-Mar,19-Apr,19-May,19-Jun,19-Jul,19-Aug,19-Sep,19-Oct,19-Nov,19-Dec,20-Jan,20-Feb,20-Mar,20-Jul,20-Aug,20-Sep,20-Oct,20-Nov,20-Dec,21-Jan,21-Feb,21-Mar,21-Apr,21-May,21-Jun,21-Jul,21-Aug,21-Sep,21-Oct,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb,23-Mar,23-Apr,23-May,23-Jun,23-Jul,23-Aug,23-Sep,23-Oct,23-Nov,23-Dec,24-Jan,24-Feb,24-Mar,24-Apr,24-May,24-Jun,24-Jul,24-Aug
23-Nov,0.9270331862938936,0.9398565198594372,0.9443289131958496,0.9460508110311947,0.952115913810623,0.9501585521389152,0.948711169940721,0.9461910161090528,0.9489289323100434,0.9421367351303569,0.9464654676020797,0.9479287168806065,0.935879820433736,0.9425665953653685,0.944852202201,0.943390664285636,0.9545005231599151,0.9441275213509066,0.9334939386016932,0.9539161395221565,0.957938933434524,0.9554480200061503,0.9591161200999395,0.9524958400653878,0.9425043139070411,0.9464198592812565,0.9505394887332886,0.9569829761868414,0.9486732199530744,0.9499269275700049,0.9500788197538553,0.9511749590169853,0.9666491497049767,0.9619582168214018,0.9682400011650241,0.9604327659345778,0.9632956232572885,0.9540368545374175,0.9698056295472052,0.960382865424268,0.9698370622254923,0.9681283678662466,0.9728594989934558,0.9691101055139962,0.950090287689755,0.9566625091082992,0.9619939856936038,0.9557061858879335,0.9655997680720577,0.9712220922571025,0.9685058747099935,0.961343398052115,0.9609196249737333,0.9687296701803825,0.973864947374215,0.9745282506948141,0.9701784657228042,0.9602233364644751,0.9682309471240469,0.9690089173002349,0.9684141170053409,0.9745493480875819,0.9728637115543911,0.9698402324905269,0.977688980094917,0.9783348093140295,0.9845088621290475,0.9830308222452544,0.9902566834494622,0.9826989655872905,0.9896533463872683,0.9908488203190894,0.9902195457084186,0.9915934030306813,0.9922576689383581,0.9875477810541258,0.9944420116902128,0.9960565815423347,1.0,0.9941527208713457,0.9965029154699219,0.9946219335015088,0.9898741936950971,0.980742382072838,0.9720063117949468,0.9689315273443806,0.9677882075336379,0.9567627866601333
23-Dec,0.9396110512755169,0.9511154827232362,0.9524879703307827,0.9558563871831824,0.9618193389329251,0.9544507999743601,0.9529308951345002,0.9513443957039173,0.9546197656197962,0.9524466850703118,0.9575571253955268,0.9599299727700009,0.9512830763375492,0.9560836328834901,0.9568597700746626,0.9543495210925176,0.9630305674034223,0.9541255155728702,0.9410058200422446,0.9591002317430796,0.9632125709760838,0.9651190455886846,0.9690250105847832,0.9622593256160842,0.9559645142150502,0.9603801781941678,0.9624589607559577,0.9681724456132752,0.9611709806094652,0.9607553531538361,0.9595552298801346,0.9617162909634841,0.9720700766361308,0.9712651015702978,0.975621039578993,0.9714505406412548,0.9724763542417211,0.9682628332318882,0.9784084618366053,0.9633116840914581,0.971518415611165,0.9683577954383432,0.9785188724949343,0.9777021505139196,0.9649114475628352,0.9693056544012844,0.9691716624520748,0.9623866623557281,0.9704363965810228,0.971700134410912,0.9690616039373701,0.9581443529086259,0.9543494333174792,0.9648726131257209,0.9704424298050922,0.9762575084644858,0.9706300920054192,0.9667817235431843,0.972220223495691,0.9716049816494349,0.9727722921009417,0.9763360805771852,0.9725956411292767,0.9681492149629208,0.9738526233955066,0.9751927409696565,0.9852049507153559,0.9878148973360963,0.9905009027841286,0.987531476689242,0.9892274827090733,0.9854162313638918,0.9858770993640998,0.9854885697432552,0.9867274313599472,0.9816232814256225,0.9862697143385748,0.99186344561108,0.9941527208713457,1.0,0.9914177500958891,0.9884580438040528,0.9824112021573087,0.9670232997895319,0.9558363997444227,0.9521372653954754,0.9475845839760723,0.9337966520139882
24-Jan,0.9258550824456073,0.938735535635585,0.9434201983396971,0.9445969740727764,0.9503238274562424,0.949872131407734,0.9455058150360798,0.942561992393789,0.9466824443923512,0.9385009909810431,0.9425544153442096,0.9447090316811892,0.9314587961276615,0.9386467311888993,0.9415853135858289,0.9410284180561761,0.9518708824332297,0.9415668453730889,0.9305079073547121,0.9512552714933757,0.9548083295143655,0.9509010844406506,0.9555359351060161,0.9486827940798644,0.9380379233098617,0.9415379850347629,0.9467462381528345,0.9543390368498856,0.9468295119447567,0.9487336063285313,0.9470802106030982,0.9470190642058527,0.9631540442471003,0.9573766109259474,0.963417294413922,0.9558873905834956,0.9611078562087092,0.9477257648981184,0.9593447907155127,0.9479504660541392,0.960080046264212,0.9572235020364007,0.9644523445237019,0.958932100699193,0.9389769608339569,0.9476862597215614,0.9579435432110865,0.9528785523160533,0.9643553473066788,0.9694657005401767,0.9657095125011859,0.9606889239058677,0.9634051193815981,0.9674203977703331,0.972697474169997,0.9732719644313788,0.9708007118822835,0.9578330613019416,0.9668024251067986,0.9682798818840561,0.9671949894277376,0.9735958553265569,0.9722607300829178,0.9692648102855009,0.9785203371891644,0.9793290328681165,0.9832094979065847,0.9806566630467282,0.991001292522343,0.98175256423252,0.9891644821301137,0.9917488363929725,0.9915536103799893,0.9923000936021644,0.9912417751637587,0.9876893656574178,0.9953372262288924,0.9946380983811458,0.9965029154699219,0.9914177500958891,1.0,0.997410547534127,0.9934331111293903,0.9850808461104196,0.9757001786548273,0.9724666563995503,0.9714181977535922,0.9597902605068525
24-Feb,0.9154988806068289,0.9302565597406409,0.9360295645819253,0.9374740983353093,0.9434831370586679,0.9458526708755994,0.9400628581023589,0.935050246723562,0.9408153749301251,0.9295433273950371,0.9342089529630667,0.9358789504933318,0.922345567461693,0.9305164896851825,0.9323139718661025,0.9312862395991063,0.9446391963513978,0.9326699741284675,0.9223301605783724,0.9458761780917014,0.9500356845995196,0.9452821434925622,0.9471664533257913,0.9389766759672268,0.9280060180871623,0.9331299055799912,0.9380928741433912,0.9457126334949454,0.9377268862334969,0.936461225360751,0.937289554404897,0.9388390596225944,0.9557401495030622,0.9504059712924458,0.9564213403095015,0.9487664470645778,0.9526515398189181,0.9389122997878341,0.9550203696447063,0.9437028004054502,0.9573283463363272,0.952240194592782,0.9565037419354693,0.9500675564245168,0.9259935584028464,0.9349822152736239,0.9453613686177331,0.940040820429283,0.954715706502958,0.9630365027936766,0.9587096247987213,0.9546156725370121,0.9599802814112106,0.9647748271768898,0.9709096610820743,0.966964193890606,0.9651023417407028,0.9518791088320919,0.9623430241897486,0.9643269890239223,0.9618865820483187,0.9689551409013588,0.9679306616225044,0.9634584810173181,0.9751838980232947,0.9768817767849195,0.9808816172868716,0.9763680920473765,0.9875065422575362,0.9784636470180218,0.9883540998441179,0.9915835236393039,0.9912766455351837,0.9913496862751207,0.98831180804408,0.9851553042832562,0.9942990362410224,0.9918208224377358,0.9946219335015088,0.9884580438040528,0.997410547534127,1.0,0.9975657988718069,0.9917415991491062,0.9851839970083525,0.9820185797616053,0.9787103874799188,0.9668106286605996
24-Mar,0.8982500580463646,0.9153640056942935,0.9210112030650202,0.924245526815319,0.9311500854786698,0.9338426887017198,0.9267835306627844,0.9202078028598651,0.9276705819736575,0.9164260808534852,0.9215759104982877,0.9216439847462192,0.9075437836713912,0.9167128006297722,0.9184549244162431,0.917331231042436,0.9316872211247045,0.9189688807950865,0.9065014929008477,0.9333890325431417,0.9373877601304454,0.9313945176995425,0.9328896832181053,0.9227261384452295,0.9111611421748375,0.9172453274862308,0.9229332634076843,0.9335549497179811,0.9242475375710454,0.9218094961262978,0.9222406719090084,0.9252966484928002,0.9437323601919073,0.9374558512539843,0.9432257946921558,0.9346820999824427,0.9386902142250055,0.926012801709525,0.9494813196125247,0.9391786248738948,0.9542492571863138,0.9481620489227748,0.949612556940101,0.9411940127652333,0.9138558247070963,0.921998022191653,0.934129230044519,0.9320967600784352,0.9475316337181452,0.9562360573942694,0.9508151092497805,0.9464991843685827,0.9547215970939962,0.9587563724887992,0.9662508901295309,0.9582703010953677,0.9568394582655474,0.9415889345528216,0.9544152033182813,0.9577321318248566,0.9530553561363574,0.960839468261356,0.959301318303617,0.9546198398209044,0.9701317205863398,0.9726577285789235,0.9763432462404865,0.9700007220661268,0.9819987969093518,0.969608760287287,0.9832177990393188,0.9874691536072536,0.9875522441573105,0.9869711542313899,0.9812550001307876,0.9797116082807268,0.991330703652661,0.9859241951385525,0.9898741936950971,0.9824112021573087,0.9934331111293903,0.9975657988718069,1.0,0.9955085059611317,0.9912210983418127,0.9887628792069451,0.98406805097289,0.9717825173048347
24-Apr,0.8719925640686916,0.8913987149098993,0.8994784490288504,0.903340354211084,0.9103260962154273,0.9167964423627631,0.9106970520921003,0.9025917952094221,0.9094083023306938,0.8945474053744868,0.8993437233072205,0.8971803383254674,0.8811854523626999,0.8912246480201081,0.8939639622221024,0.8926331485312006,0.9103686185684258,0.8971343124649881,0.8861102565221219,0.9158668536394892,0.9197887250470557,0.9108639930863187,0.9105414634126923,0.8996269818280728,0.8849901235774349,0.8912934206038385,0.8985100270448781,0.9083066478574352,0.8979504341370211,0.8963486874266424,0.8998762393077679,0.9032756520688264,0.9251196048906192,0.9170794650864489,0.9231864728623534,0.9117474686195405,0.9167529532404113,0.9007272585843594,0.9342461957180316,0.9297100326322595,0.9447010233782102,0.9383329731640357,0.9334973933364071,0.9227062447592328,0.8892631294742036,0.8981203921444709,0.9137157335146626,0.9125515499622864,0.929198249647664,0.9425811141984102,0.9374125385126552,0.9360226663893046,0.9477716223480971,0.9493301493700097,0.9572516325569511,0.9431214497995678,0.9422883326001589,0.9227861855221916,0.9378192283760707,0.9433598946577662,0.9356922614157535,0.9458032355596313,0.946593923976729,0.9432923946843846,0.9608151379177874,0.9634888129391205,0.9641146972610268,0.9543749642640659,0.9703801980208204,0.9531045003511114,0.9709721704008271,0.9798601785972373,0.9790812089735147,0.9802935793883104,0.9736708707918091,0.9733187833735678,0.9868226568695966,0.97647113326828,0.980742382072838,0.9670232997895319,0.9850808461104196,0.9917415991491062,0.9955085059611317,1.0,0.9967960507908322,0.9954167875929887,0.9936984089816017,0.9849549853412224
24-May,0.8575460841391995,0.8783737880775221,0.8872726669236624,0.8911282389437186,0.8993579968195752,0.9075899278975543,0.8992781089467197,0.8894326286376848,0.8977133158570021,0.8808916438612958,0.885671758035445,0.8833776492299857,0.8665193647933872,0.87763018308623,0.8801694261465102,0.8796311887285271,0.8984836893174125,0.8834363282361447,0.8717046837693354,0.9036377226428035,0.9076096325302782,0.8970103298318817,0.8961657985834107,0.8839007856872665,0.8690841923231603,0.8763817564479117,0.884721438211562,0.8968934958970058,0.8852600258798832,0.881848049480113,0.884804831376984,0.8889562454320897,0.9128640355621683,0.9036132422907979,0.9108017455721642,0.898148562651499,0.9032730379845376,0.8880884320543666,0.9245001755893426,0.9212547584609754,0.9377137680250007,0.93087175715802,0.9228100917863812,0.9105220412310371,0.8737686636598914,0.8831939745516744,0.900811287790622,0.9022224345737864,0.9211473816080851,0.9348456605575518,0.9282815446344743,0.9276984952677313,0.9398570273551535,0.9413730217340059,0.9503744285707995,0.9325428595028714,0.9331234416171742,0.9119425516069368,0.9288970761482597,0.9352062194039271,0.9262925953091337,0.9369091536460818,0.9370007264918615,0.9332605942053581,0.9528361797722653,0.9555648578094055,0.9556074018155574,0.9442883530009553,0.9606484438363834,0.9422457245169945,0.9636196482098558,0.9735356240158108,0.9725214909119452,0.9729756773852478,0.9637355279498379,0.9642825777570314,0.9785657872997521,0.9666620828159044,0.9720063117949468,0.9558363997444227,0.9757001786548273,0.9851839970083525,0.9912210983418127,0.9967960507908322,1.0,0.9979875838925751,0.9943753690544622,0.9851152438829431
24-Jun,0.8511529402946706,0.8728878690207066,0.8817090547739703,0.8855901516462071,0.8936563301208902,0.9032890258301445,0.8951374929687308,0.8848724798228687,0.8929563153328762,0.8751423432165055,0.8802372833901252,0.8779701739078324,0.8607037996733949,0.8715863897700162,0.8746978163455401,0.8734062845981982,0.8933574019596678,0.8789560143451338,0.8680707046950521,0.9006305037315263,0.9034187286935805,0.8928716529143389,0.8914868405036276,0.8789523749158454,0.8636764646005775,0.8706165098484785,0.878554086412536,0.8908386830004438,0.879880156074947,0.8771932407572969,0.8799109709759321,0.8850115683231171,0.909269195901849,0.8995885385932676,0.9073248458709285,0.8939367441585849,0.8984182567873764,0.8842613289109508,0.9230720856374698,0.9215992911214053,0.9376707974617596,0.9307591656390262,0.9213459867857177,0.9078122188210256,0.8710893082279151,0.8796418362522166,0.8965870089556846,0.8977421782749432,0.9161474799524619,0.9303309333262259,0.9244482747631572,0.9224835171072031,0.9361529559364741,0.9386089187179023,0.9482960159918686,0.9291225854402453,0.9288068526298746,0.907964054881784,0.9242867441193897,0.9296992990783828,0.920746435961044,0.9324589924360539,0.9325030411301806,0.9286713127096642,0.9492716432365539,0.9514969416963668,0.953281891347084,0.9411399948619253,0.957332860851192,0.9379879416598466,0.9591244531121473,0.9691412040484266,0.9674634491963477,0.9688842147068403,0.9586960859063506,0.9603118738332256,0.9757611871034544,0.9627093159617408,0.9689315273443806,0.9521372653954754,0.9724666563995503,0.9820185797616053,0.9887628792069451,0.9954167875929887,0.9979875838925751,1.0,0.995777843725232,0.9861953177105467
24-Jul,0.847124579722962,0.8692919183245463,0.8803305154241966,0.8850858445649818,0.892162890650627,0.9016867525878264,0.8984115719964225,0.8888984736905243,0.8942560217766372,0.8766679988824566,0.8796877259468298,0.8742119014343039,0.8578017223117396,0.8679490994020973,0.8723124454580284,0.8703960601071278,0.8909925305040834,0.8793801777902953,0.8708604142774125,0.9015549947295267,0.9035424783265718,0.8907486360813514,0.8900007093597575,0.8781264120725508,0.8616078402262896,0.8664413492881128,0.8757004380676959,0.885481293657341,0.8748631614059369,0.8767653305872137,0.8819805238180217,0.8864655110294807,0.9108210180846563,0.8997742724893614,0.9070568942435211,0.891956513896675,0.897494133453764,0.8801157507936775,0.9212552135855253,0.9262679792887294,0.940322654481213,0.9331398332618,0.9217775693561511,0.9066914276424499,0.8711988658744957,0.8797098273564481,0.900713714420341,0.902219810920585,0.9184440330380083,0.9332301739324205,0.929665152894899,0.9306639652579347,0.9432301429963743,0.9438482732776567,0.9517066599384538,0.9318342744275703,0.9317581987423623,0.9096077105580919,0.9254053379389796,0.931849062027781,0.9222935436182039,0.9342560472110163,0.9364867356949355,0.9363492510740256,0.9546529584850332,0.9569126773138874,0.9547456540918707,0.9416979662006356,0.958306602008775,0.9370365319730013,0.9581297512681795,0.9701953334077801,0.9683138192974153,0.9721228129162871,0.9630896839578947,0.9670230473073173,0.9786931779392949,0.9641066085031883,0.9677882075336379,0.9475845839760723,0.9714181977535922,0.9787103874799188,0.98406805097289,0.9936984089816017,0.9943753690544622,0.995777843725232,1.0,0.9951058495254386
24-Aug,0.8414472406596839,0.8636189979523391,0.8761670409540704,0.8831614191740179,0.8881858931807893,0.8994937380793515,0.9006484129216302,0.891014669190942,0.8943699128472112,0.876511710986779,0.8774426466315688,0.8674374812593962,0.8529386000609465,0.8623231267015413,0.8667157659846115,0.8640133097226184,0.885258671132041,0.8767281567231175,0.8723698100473862,0.9000074265689705,0.9025232849569,0.8867749788513907,0.884101182434112,0.8729613841320492,0.8553499416883271,0.8588257958719275,0.8698090175174684,0.8740302095221467,0.8631982239081407,0.8683230364549063,0.879290207925395,0.8845109304969212,0.9071531342575253,0.895972634833317,0.9004773622373993,0.8852537802839593,0.8907691583518692,0.8700981034277332,0.9099681173519872,0.9220869891936986,0.9359874065570521,0.9268031662634015,0.9126438360174657,0.8940558178240606,0.8601881921539606,0.869061727844439,0.8951847957880388,0.8952649996646311,0.9116666158241722,0.9304683660411808,0.928761519644965,0.9344112131816431,0.9460077309626553,0.9451063782005442,0.9500028550279193,0.9270598975377083,0.9287369210970281,0.9067264116946885,0.9219246420866741,0.93011437719217,0.9196744601502347,0.9307242808427374,0.9355650470853178,0.9382475568531916,0.953266906821445,0.9554356547985353,0.9480810750408422,0.9339003725450804,0.9506100380259083,0.9294612144549883,0.949770365611719,0.9638358968588007,0.9630925299853667,0.9675410946343332,0.9582317416561577,0.9664061906977067,0.9726169293409997,0.9576504141966942,0.9567627866601333,0.9337966520139882,0.9597902605068525,0.9668106286605996,0.9717825173048347,0.9849549853412224,0.9851152438829431,0.9861953177105467,0.9951058495254386,1.0
